公司ID,公司简称,工商全称,统一信用代码,官网,一句话简介,公司简介,行业,子行业,省,市,成立时间,运营状态,融资总额(万人民币),估值(万人民币),估值(估算-万人民币),年营收(亿元),年度利润(亿元),员工人数,融资时间,轮次,金额,币种,等值人民币(万),投资机构,地址,电话,邮箱,团队姓名,职位
19694.0,易点云,北京易点淘网络技术有限公司,911101083180629225,,企业IT租赁服务与管理平台,,企业服务,企业IT服务,北京,海淀区,2014-10,运营中,192068.0,468160.0,238800.0,13.02,-9.02,1734,2018-03-21,C轮,32000000.0,美元,201600000.0,"经纬创投,顺为资本,源码资本,洪泰基金,考拉基金",北京市海淀区安宁庄南路易点租大厦,,,,
19694.0,易点云,北京易点淘网络技术有限公司,911101083180629225,,企业IT租赁服务与管理平台,,企业服务,企业IT服务,北京,海淀区,2014-10,运营中,192068.0,468160.0,238800.0,13.02,-9.02,1734,2017-10-18,B轮,120000000.0,人民币,120000000.0,"经纬创投,顺为资本,洪泰基金,考拉基金",北京市海淀区安宁庄南路易点租大厦,,,,
19694.0,易点云,北京易点淘网络技术有限公司,911101083180629225,,企业IT租赁服务与管理平台,,企业服务,企业IT服务,北京,海淀区,2014-10,运营中,192068.0,468160.0,238800.0,13.02,-9.02,1734,2016-12-30,Pre-B轮,70000000.0,人民币,70000000.0,"经纬创投,顺为资本,考拉基金,1898创投",北京市海淀区安宁庄南路易点租大厦,,,,
19694.0,易点云,北京易点淘网络技术有限公司,911101083180629225,,企业IT租赁服务与管理平台,,企业服务,企业IT服务,北京,海淀区,2014-10,运营中,192068.0,468160.0,238800.0,13.02,-9.02,1734,2015-09-22,A轮,4550000.0,美元,28665000.0,"经纬创投,顺为资本",北京市海淀区安宁庄南路易点租大厦,,,,
19694.0,易点云,北京易点淘网络技术有限公司,911101083180629225,,企业IT租赁服务与管理平台,,企业服务,企业IT服务,北京,海淀区,2014-10,运营中,192068.0,468160.0,238800.0,13.02,-9.02,1734,2015-06-10,天使轮,6000000.0,人民币,6000000.0,"洪泰基金,1898创投",北京市海淀区安宁庄南路易点租大厦,,,,
38954045.0,鸥玛软件,山东山大鸥玛软件股份有限公司,91370000772057998D,http://www.oumasoft.com/,软件和信息技术服务公司,"鸥玛软件是一家的高科技软件企业。以山东省软件工程技术中心、山东省图像采集与软件工程技术研究中心为平台，进行主要考试与测评领域信息化产品的研究、开发、销售及服务。
",企业服务,企业IT服务,山东,济南,2005-02,运营中,45570.0,182200.0,227850.0,2.1,0.880975,342,2021-11-19,IPO上市,455999999.99999994,人民币,455999999.99999994,,山东省济南市高新区伯乐路128号,053-16668-0735,info@oumasoft.com,,
7826.0,猎聘网, 同道猎聘集团,91110105793416662C,http://www.liepin.com,高端人才社区化招聘网站,猎聘网是一个高端人才社区化招聘网站，实现企业、猎头和职业经理人三方互动的职业发展平台，以经理人个人用户体验为核心，为求职者提供高薪职位、精准推荐等服务，为企业提供职位发布、品牌曝光、猎头沟通等服务。,企业服务,人力资源,北京,朝阳区,2006-10,运营中,477020.0,1161600.0,1161600.0,24.37,0.29503,2000,2018-06-29,IPO上市,2904000000.0,港元,2323200000.0,,北京市朝阳区八里庄北里220号中远物流大厦配楼3层,400-6838-789,,戴科彬,CEO
7826.0,猎聘网, 同道猎聘集团,91110105793416662C,,高端人才社区化招聘网站,,企业服务,人力资源,北京,朝阳区,2006-10,运营中,477020.0,1161600.0,1161600.0,24.37,0.29503,2000,2016-06-28,D轮,,美元,,"经纬创投,千合资本,中移创新产业基金(中国移动),华泰证券,信达汉石,天弘基金,天时开元,国投创新,钜派投资",北京市朝阳区八里庄北里220号中远物流大厦配楼3层,,,戴科英,联合创始人
7826.0,猎聘网, 同道猎聘集团,91110105793416662C,,高端人才社区化招聘网站,,企业服务,人力资源,北京,朝阳区,2006-10,运营中,477020.0,1161600.0,1161600.0,24.37,0.29503,2000,2014-04-14,C轮,70000000.0,美元,441000000.0,"经纬创投,华平投资",北京市朝阳区八里庄北里220号中远物流大厦配楼3层,,,,
7826.0,猎聘网, 同道猎聘集团,91110105793416662C,,高端人才社区化招聘网站,,企业服务,人力资源,北京,朝阳区,2006-10,运营中,477020.0,1161600.0,1161600.0,24.37,0.29503,2000,2013-01-31,B轮,,美元,,经纬创投,北京市朝阳区八里庄北里220号中远物流大厦配楼3层,,,,
7826.0,猎聘网, 同道猎聘集团,91110105793416662C,,高端人才社区化招聘网站,,企业服务,人力资源,北京,朝阳区,2006-10,运营中,477020.0,1161600.0,1161600.0,24.37,0.29503,2000,2011-11-13,A轮,,美元,,经纬创投,北京市朝阳区八里庄北里220号中远物流大厦配楼3层,,,,
7826.0,猎聘网, 同道猎聘集团,91110105793416662C,,高端人才社区化招聘网站,,企业服务,人力资源,北京,朝阳区,2006-10,运营中,477020.0,1161600.0,1161600.0,24.37,0.29503,2000,2010-01-12,天使轮,,人民币,,58同城,北京市朝阳区八里庄北里220号中远物流大厦配楼3层,,,,
3016.0,人瑞人才,上海人瑞网络科技有限公司,913101080558962113,http://www.renruihr.com/index,人力资源综合服务提供商,人瑞集团是一家人力资源综合服务提供商，集人才外包、业务外包、招聘外包和企业内训等业务于一体，基于大数据运营的互联网招聘模式，帮助企业完成高效的招聘，此外还提供员工关系和福利管理、员工绩效管理和呼叫中心业务外包。,企业服务,人力资源,上海,静安区,2012-10,运营中,89760.0,319120.0,368800.0,45.44,0.74579,"34,934",2019-12-13,IPO上市,922000000.0000001,港元,737600000.0000001,,上海市静安区恒丰路200号泰禾大厦7、8楼,021-8029-6600,qiuyangchenzi@renruihr.com,,
3016.0,人瑞人才,上海人瑞网络科技有限公司,913101080558962113,,人力资源综合服务提供商,,企业服务,人力资源,上海,静安区,2012-10,运营中,89760.0,319120.0,368800.0,45.44,0.74579,"34,934",2016-03-11,C轮,100000000.0,人民币,100000000.0,"Macquarie麦格理,基石资本",上海市静安区恒丰路200号泰禾大厦7、8楼,,,,
3016.0,人瑞人才,上海人瑞网络科技有限公司,913101080558962113,,人力资源综合服务提供商,,企业服务,人力资源,上海,静安区,2012-10,运营中,89760.0,319120.0,368800.0,45.44,0.74579,"34,934",2014-04-24,B轮,,人民币,,"君联资本,Macquarie麦格理",上海市静安区恒丰路200号泰禾大厦7、8楼,,,,
3016.0,人瑞人才,上海人瑞网络科技有限公司,913101080558962113,,人力资源综合服务提供商,,企业服务,人力资源,上海,静安区,2012-10,运营中,89760.0,319120.0,368800.0,45.44,0.74579,"34,934",2012-05-01,A轮,,人民币,,君联资本,上海市静安区恒丰路200号泰禾大厦7、8楼,,,,
20908.0,金蝶软件,金蝶国际,914403006188392540,http://www.kingdee.com,企业云服务ERP解决方案提供商,金蝶软件是一个企业云服务ERP解决方案提供商，注于提供标准、安全、高效、可控的云平台和中间件产品及专业服务。,企业服务,企业IT服务,广东,深圳,1993-06,运营中,329742.0,3600000.0,650000.0,61.29,-3.5,"	11,968",2023-12-11,IPO上市后,200000000.0,美元,1260000000.0,卡塔尔投资局QIA,上海市静安区恒丰路200号泰禾大厦7、8楼,,,陈武强,CEO
20908.0,金蝶软件,金蝶国际,914403006188392540,,企业云服务ERP解决方案提供商,,企业服务,企业IT服务,广东,深圳,1993-06,运营中,329742.0,3600000.0,650000.0,61.29,-3.5,"	11,968",2017-03-27,IPO上市后,14000000.0,美元,88200000.0,"京东,涌金集团",上海市静安区恒丰路200号泰禾大厦7、8楼,,,,
20908.0,金蝶软件,金蝶国际,914403006188392540,,企业云服务ERP解决方案提供商,,企业服务,企业IT服务,广东,深圳,1993-06,运营中,329742.0,3600000.0,650000.0,61.29,-3.5,"	11,968",2015-07-13,战略投资,58800000.0,人民币,58800000.0,太极股份,上海市静安区恒丰路200号泰禾大厦7、8楼,,,,
20908.0,金蝶软件,金蝶国际,914403006188392540,,企业云服务ERP解决方案提供商,,企业服务,企业IT服务,广东,深圳,1993-06,运营中,329742.0,3600000.0,650000.0,61.29,-3.5,"	11,968",2015-05-18,IPO上市后,171000000.0,美元,1077300000.0,京东,上海市静安区恒丰路200号泰禾大厦7、8楼,,,,
20908.0,金蝶软件,金蝶国际,914403006188392540,,企业云服务ERP解决方案提供商,,企业服务,企业IT服务,广东,深圳,1993-06,运营中,329742.0,3600000.0,650000.0,61.29,-3.5,"	11,968",2007-06-11,IPO上市后,8440000.0,美元,53172000.0,,上海市静安区恒丰路200号泰禾大厦7、8楼,,,,
20908.0,金蝶软件,金蝶国际,914403006188392540,,企业云服务ERP解决方案提供商,,企业服务,企业IT服务,广东,深圳,1993-06,运营中,329742.0,3600000.0,650000.0,61.29,-3.5,"	11,968",2001-02-15,IPO上市,,美元,,,上海市静安区恒丰路200号泰禾大厦7、8楼,,,,
20908.0,金蝶软件,金蝶国际,914403006188392540,,企业云服务ERP解决方案提供商,,企业服务,企业IT服务,广东,深圳,1993-06,运营中,329742.0,3600000.0,650000.0,61.29,-3.5,"	11,968",1999-11-03,B轮,2410000.0,美元,15183000.0,IDG资本,上海市静安区恒丰路200号泰禾大厦7、8楼,,,,
20908.0,金蝶软件,金蝶国际,914403006188392540,,企业云服务ERP解决方案提供商,,企业服务,企业IT服务,广东,深圳,1993-06,运营中,329742.0,3600000.0,650000.0,61.29,-3.5,"	11,968",1998-05-01,A轮,2400000.0,美元,15120000.0,IDG资本,上海市静安区恒丰路200号泰禾大厦7、8楼,,,,
1969.0,极光, 和讯华谷信息技术有限公司,914403005977642993,https://www.jiguang.cn,实时大数据综合服务商,极光是中国领先的移动大数据服务商。公司自2011年成立以来专注于为app开发者提供稳定高效的消息推送、统计分析、即时通讯和短信等开发者服务，业务包括极光开发者服务、极光效果通和极光数据服务三大体系。,企业服务,数据服务,广东,深圳,2012-09,运营中,178100.0,433550.0,650000.0,2.9,-0.64554,460,2018-07-27,IPO上市,200000000.0,美元,1260000000.0,,深圳市南山区智恒产业园7栋5楼;南山区南头关口二路智恒战略性新兴产业园7栋501,400-612-5955;0755-83881462 ,sales@jiguang.cn;sall@jpush.cn,王小导,CEO
1969.0,极光, 和讯华谷信息技术有限公司,914403005977642993,,实时大数据综合服务商,,企业服务,数据服务,广东,深圳,2012-09,运营中,178100.0,433550.0,650000.0,2.9,-0.64554,460,2017-07-06,D轮,,美元,,富达投资Fidelity Investments,深圳市南山区智恒产业园7栋5楼;南山区南头关口二路智恒战略性新兴产业园7栋501,,,方家文,产品总监
1969.0,极光, 和讯华谷信息技术有限公司,914403005977642993,,实时大数据综合服务商,,企业服务,数据服务,广东,深圳,2012-09,运营中,178100.0,433550.0,650000.0,2.9,-0.64554,460,2016-06-30,C轮,,美元,,"曼图资本Mandra Capital,TCL创投,复星锐正资本,Sinar Mas Group/金光集团,国海创新资本,汉鼎宇佑",深圳市南山区智恒产业园7栋5楼;南山区南头关口二路智恒战略性新兴产业园7栋501,,,张虎,CTO(已离职)
1969.0,极光, 和讯华谷信息技术有限公司,914403005977642993,,实时大数据综合服务商,,企业服务,数据服务,广东,深圳,2012-09,运营中,178100.0,433550.0,650000.0,2.9,-0.64554,460,2015-05-20,B轮,10000000.0,美元,63000000.0,"IDG资本,曼图资本Mandra Capital,复星锐正资本",深圳市南山区智恒产业园7栋5楼;南山区南头关口二路智恒战略性新兴产业园7栋501,,,,
1969.0,极光, 和讯华谷信息技术有限公司,914403005977642993,,实时大数据综合服务商,,企业服务,数据服务,广东,深圳,2012-09,运营中,178100.0,433550.0,650000.0,2.9,-0.64554,460,2014-06-12,A轮,4000000.0,美元,25200000.0,IDG资本,深圳市南山区智恒产业园7栋5楼;南山区南头关口二路智恒战略性新兴产业园7栋501,,,,
28212.0,立方控股,杭州立方控股股份有限公司,91330100721062535Y,http://www.reformer.com.cn,智慧物联解决方案提供商和运营商,立方控股是一家智慧物联解决方案提供商和运营商。依据AIOT技术，提供智慧停车、门禁通道及安全应急的设备系统和运营服务，及其全套解决方案。为城市治理、企业管理、个人生活创造价值。,企业服务,行业信息化及解决方案,浙江,杭州,2000-04,运营中,41300.0,69300.0,56000.0,4.65,0.430232,1054,2023-11-02,IPO上市,112000000.00000001,人民币,112000000.00000001,,浙江省杭州市西湖区西斗门路3号天堂软件园D幢11楼A座,,,周林健,CEO
28212.0,立方控股,杭州立方控股股份有限公司,91330100721062535Y,,智慧物联解决方案提供商和运营商,,企业服务,行业信息化及解决方案,浙江,杭州,2000-04,运营中,41300.0,69300.0,56000.0,4.65,0.430232,1054,2020-07-06,新三板定增,,人民币,,湖畔宏盛,浙江省杭州市西湖区西斗门路3号天堂软件园D幢11楼A座,,,,
28212.0,立方控股,杭州立方控股股份有限公司,91330100721062535Y,,智慧物联解决方案提供商和运营商,,企业服务,行业信息化及解决方案,浙江,杭州,2000-04,运营中,41300.0,69300.0,56000.0,4.65,0.430232,1054,2016-02-18,新三板定增,141000000.0,人民币,141000000.0,,浙江省杭州市西湖区西斗门路3号天堂软件园D幢11楼A座,,,,
28212.0,立方控股,杭州立方控股股份有限公司,91330100721062535Y,,智慧物联解决方案提供商和运营商,,企业服务,行业信息化及解决方案,浙江,杭州,2000-04,运营中,41300.0,69300.0,56000.0,4.65,0.430232,1054,2015-07-29,新三板,,人民币,,,浙江省杭州市西湖区西斗门路3号天堂软件园D幢11楼A座,,,,
28212.0,立方控股,杭州立方控股股份有限公司,91330100721062535Y,,智慧物联解决方案提供商和运营商,,企业服务,行业信息化及解决方案,浙江,杭州,2000-04,运营中,41300.0,69300.0,56000.0,4.65,0.430232,1054,2015-05-25,A轮,,人民币,,湖畔山南资本,浙江省杭州市西湖区西斗门路3号天堂软件园D幢11楼A座,,,,
15645.0,世纪互联,北京世纪互联宽带数据中心有限公司,9111010578615131XD,http://www.ch.21vianet.com,第三方的互联网基础设施服务提供商,世纪互联是全球具有重要影响力的网络空间基础设施服务提供商之一，也是中国领先的第三方中立数据中心运营商之一。世纪互联致力于提供业界领先的数据中心服务、中立的云运营及中立的混合IT服务，打造具有核心技术、超大规模运营能力、高附加值的网络空间基础设施运营平台。,企业服务,云服务,北京,朝阳区,2006-03,运营中,969850.0,300000.0,971750.0,74.13,-24.83,3293,2023-12-29,IPO上市后,299000000.0,美元,1883700000.0,山高控股,北京市朝阳区酒仙桥东路10号,010-8456-2121,marketing@21vianet.com,,
